image_file;annotation;IoU;Dice
sa_223772.jpg;215398846;0.7995365005792816;0.8886027044429563
sa_223772.jpg;215398896;0.5765546218487378;0.7314109056020455
sa_223772.jpg;215398904;0.6575135787567695;0.7933733843072858
sa_223772.jpg;215398913;0.7797857611309423;0.8762692433671763
sa_223772.jpg;215398952;0.801886792452452;0.8900523560207094
sa_223772.jpg;215398960;0.8097826086954322;0.8948948948947605
sa_223772.jpg;215398965;0.8038147138962388;0.8912386706947294
sa_223772.jpg;215398971;0.7333893145796121;0.8461911105728447
sa_223773.jpg;852138969;0.8041656083311962;0.8914543150781234
sa_223773.jpg;852138997;0.7987703948923907;0.8881293545418576
sa_223774.jpg;736135223;0.7329376854598681;0.8458904109588558
sa_223774.jpg;736135225;0.8108747044915341;0.8955613577022329
sa_223774.jpg;736135292;0.6992153443765737;0.8229861467418766
sa_223774.jpg;736135295;0.7925057782550835;0.8842434851468641
sa_223774.jpg;736135326;0.6350033727846898;0.7767609331633007
sa_223776.jpg;1162383715;0.7562672076510542;0.8612211221122041
sa_223776.jpg;1162383733;0.776490394137451;0.8741847371648351
sa_223777.jpg;204100643;0.7127272727271431;0.8322717622079796
sa_223777.jpg;204100653;0.779944289693539;0.8763693270735181
sa_223777.jpg;204100687;0.7972972972969382;0.8872180451125596
sa_223777.jpg;204100690;0.6528301886791631;0.7899543378994832
sa_223778.jpg;1247855260;0.7114754098358324;0.8314176245209135
sa_223778.jpg;1247855268;0.6882098629735423;0.8153131646338782
sa_223778.jpg;1247855281;0.7988388969520929;0.8881716959819196
sa_223778.jpg;1247855282;0.6882494004795338;0.8153409090908511
sa_223778.jpg;1247855306;0.731249999999543;0.8447653429599838
sa_223778.jpg;1247855309;0.8087762669962817;0.8942800519373957
sa_223778.jpg;1247855355;0.7494017094016966;0.8567520031268238
sa_223778.jpg;1247855375;0.7797619047617501;0.876254180601909
sa_223778.jpg;1247855382;0.7845744680848977;0.8792846497763219
sa_223778.jpg;1247855383;0.7505827505827449;0.8575233022636448
sa_223778.jpg;1247855384;0.771341463414399;0.8709122203096608
sa_223779.jpg;651721620;0.6425531914890883;0.7823834196889166
sa_223779.jpg;651721623;0.7864974937343235;0.8804910127137143
sa_223780.jpg;545484441;0.7992459943448822;0.8884232582503463
sa_223780.jpg;545484445;0.8101599247412932;0.8951252468558332
sa_223780.jpg;545484491;0.6556802244038811;0.7920372723421943
sa_223781.jpg;124474728;0.8109605911329549;0.895613736824179
sa_223781.jpg;124474729;0.8105955678670079;0.8953910881621554
sa_223781.jpg;124474733;0.8087786259541676;0.8942814939860542
sa_223781.jpg;124474737;0.7985016791526531;0.8879632289571835
sa_223781.jpg;124474738;0.7865821447437513;0.8805440567711152
sa_223781.jpg;124474752;0.7666330645160904;0.8679029957203747
sa_223781.jpg;124474753;0.6115942028983735;0.7589928057552591
sa_223781.jpg;124474754;0.7600326486192251;0.8636574431905947
sa_223781.jpg;124474765;0.5514949351254554;0.7109207031744013
sa_223781.jpg;124474767;0.5266676498058275;0.6899571755159846
sa_223781.jpg;124474777;0.7428210792047848;0.8524352706862135
sa_223781.jpg;124474792;0.0487675589716399;0.0929997472832942
sa_223781.jpg;124474795;0.6758747697973595;0.8065934065933622
sa_223781.jpg;124474799;0.6645821489482283;0.7984972677595356
sa_223781.jpg;124474801;0.7667121418825693;0.8679536679536008
sa_223781.jpg;124474802;0.7854500616521842;0.8798342541435856
sa_223781.jpg;124474803;0.7398889770023204;0.8505013673655036
sa_223781.jpg;124474805;0.7664141414141172;0.8677626876340088
sa_223781.jpg;124474809;0.6654939731241671;0.7991550661403117
sa_223781.jpg;124474816;0.7890624999997945;0.8820960698688671
sa_223781.jpg;124474817;0.7555555555555329;0.8607594936708713
sa_223781.jpg;124474819;0.504188880426485;0.670379746835426
sa_223781.jpg;124474820;0.76812462552422;0.8688580142324341
sa_223781.jpg;124474821;0.7708402524078123;0.8705926481620242
sa_223781.jpg;124474831;0.7888888888888639;0.8819875776397359
sa_223781.jpg;124474834;0.7845597104945529;0.8792753819115738
sa_223781.jpg;124474835;0.7732868757258822;0.8721509038511807
sa_223781.jpg;124474837;0.7907239819004414;0.883133291219197
sa_223781.jpg;124474839;0.6915502633386605;0.8176526330039148
sa_223781.jpg;124474840;0.8127043819489796;0.8966761376448794
sa_223781.jpg;124474841;0.7883258499037339;0.8816355810616613
sa_223781.jpg;124474845;0.7955190017016224;0.8861159374506257
sa_223781.jpg;124474849;0.7662826508497689;0.8676783984501074
sa_223781.jpg;124474853;0.7090443686006523;0.8297553669495549
sa_223781.jpg;124474859;0.7659499471272201;0.8674650698602622
sa_223781.jpg;124474886;0.806999306999279;0.8931927133269244
sa_223781.jpg;124474887;0.7586206896551536;0.8627450980392035
sa_223781.jpg;124474891;0.7665396605472543;0.8678431372548849
sa_223781.jpg;124474892;0.4529233105542729;0.623464854977773
sa_223781.jpg;124474899;0.5468521229868029;0.7070515854235516
sa_223781.jpg;124474902;0.7844080846967484;0.8791801510247638
sa_223781.jpg;124474985;0.7580299785867057;0.862362971985372
sa_223781.jpg;124474998;0.8047708725674575;0.8918260869565062
sa_223781.jpg;124475008;0.7936573311367053;0.8849598163030795
sa_223781.jpg;124475009;0.5843366839721574;0.7376420553580092
sa_223781.jpg;124475012;0.6587845453315886;0.7942979058801136
sa_223781.jpg;124475013;0.7890583903208422;0.8820935019111766
sa_223781.jpg;124475019;0.622130040517069;0.7670532262860497
sa_223781.jpg;124475023;0.6108962316277974;0.7584551005007837
sa_223781.jpg;124475028;0.6978071492940613;0.8220099079971546
sa_223781.jpg;124475032;0.4461309523809479;0.6169993825890059
